bbl,bin,address_or_label,zipcode,residential_use_type,land_use,building_class,residential_units,residential_capacity_units,total_units,residential_floor_area,estimated_household_capacity,under5_capacity_signal,preschool_age_capacity_signal,hgl_building_opportunity_score,capacity_model_confidence,capacity_model_method,non_residential_flag,mixed_use_flag
1002250008,1002933,205 HUDSON STREET,10013,Commercial/office,Commercial/office,O6,0,0,19,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1004750001,1007056,337 WEST BROADWAY,10013,Commercial/office,Commercial/office,K2,0,0,2,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1002270019,1002943,41 GRAND STREET,10013,Mixed-use,Mixed residential/commercial,S2,2,2,3,2048.0,2,0.164,0.164,2.8,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004770011,1007119,101 AVENUE OF THE AMER,10013,Commercial/office,Commercial/office,O4,0,0,29,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1002280007,1079558,369 CANAL STREET,10013,Mixed residential/commercial,Mixed residential/commercial,K4,0,0,2,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1004910001,1007377,558 BROOME STREET,10013,Mixed-use,Mixed residential/commercial,C7,20,20,23,12772.0,20,1.635,1.635,4.84,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005030041,1007793,187 SPRING STREET,10012,Mixed-use,Mixed residential/commercial,C7,10,10,11,7079.0,10,0.467,0.467,3.64,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1002270028,1087764,306 WEST BROADWAY,10013,Commercial/office,Commercial/office,HB,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1004760025,1007103,519 BROOME STREET,10013,Commercial/office,Commercial/office,O5,0,0,5,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1004770001,1007118,80 VARICK STREET,10013,Mixed-use,Residential multi-family elevator,D5,54,54,61,91262.0,54,4.415,4.415,6.49,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005030042,1007794,189 SPRING STREET,10012,Mixed-use,Mixed residential/commercial,S2,2,2,3,2276.0,2,0.093,0.093,2.46,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004750032,1007074,62 GRAND STREET,10013,Mixed-use,Commercial/office,O9,2,2,7,6750.0,2,0.164,0.164,2.8,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004880034,1007338,374 WEST BROADWAY,10013,Mixed residential/commercial,Mixed residential/commercial,K4,0,0,4,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1002280007,1079556,369 CANAL STREET,10013,Mixed residential/commercial,Mixed residential/commercial,K4,0,0,2,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1005780062,1009725,36 DOMINICK STREET,10013,Residential,Residential multi-family walk-up,C0,3,3,3,3272.0,3,0.245,0.245,2.26,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1004760062,1007109,40 THOMPSON STREET,10013,Commercial/office,Commercial/office,O6,0,0,7,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1004890020,1007355,192 SPRING STREET,10012,Mixed-use,Mixed residential/commercial,C7,15,15,17,12343.0,15,0.701,0.701,4.02,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004890006,1007345,65 SULLIVAN STREET,10012,Residential,Residential multi-family walk-up,C1,13,13,13,9110.0,13,0.607,0.607,3.08,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1004890015,1007352,85 SULLIVAN STREET,10012,Residential,Residential multi-family walk-up,C0,3,3,3,1890.0,3,0.14,0.14,1.91,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1005780061,1009724,38 DOMINICK STREET,10013,Residential,Residential one/two family,A4,1,1,1,3900.0,1,0.082,0.082,1.64,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1004890032,1077743,69 THOMPSON STREET,10012,Mixed-use,Residential multi-family walk-up,C4,9,9,10,7010.0,9,0.42,0.42,3.55,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004890032,1077751,69 THOMPSON STREET,10012,Mixed-use,Residential multi-family walk-up,C4,9,9,10,7010.0,9,0.42,0.42,3.55,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004910016,1007378,137 AVENUE OF THE AMER,10013,Public facility/institution,Public facility/institution,W1,0,0,2,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1004890030,1007362,73 THOMPSON STREET,10012,Mixed-use,Mixed residential/commercial,C7,21,21,22,11331.0,21,0.981,0.981,4.36,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004880037,1007339,508 BROOME STREET,10013,Mixed-use,Residential multi-family elevator,D5,12,12,14,16800.0,12,0.981,0.981,4.25,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004760070,1079917,1 WATTS STREET,10013,Mixed-use,Mixed residential/commercial,S9,4,4,6,3340.0,4,0.327,0.327,3.26,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004890022,1007357,188 SPRING STREET,10012,Residential,Residential one/two family,B3,2,2,2,2239.0,2,0.093,0.093,1.66,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1005940034,1010295,310 SPRING STREET,10013,Mixed-use,Mixed residential/commercial,S1,1,1,2,1600.0,1,0.082,0.082,2.44,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004760081,1007113,50 GRAND STREET,10013,Mixed-use,Mixed residential/commercial,C7,8,8,9,6700.0,8,0.654,0.654,3.84,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004910027,1007380,552 BROOME STREET,10013,Residential,Residential multi-family walk-up,C4,11,11,11,8470.0,11,0.899,0.899,3.35,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1004770066,1007122,48 WATTS STREET,10013,Commercial/office,Commercial/office,O2,0,0,2,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1004880010,1007325,72 THOMPSON STREET,10012,Mixed-use,Residential multi-family elevator,D1,36,36,38,15835.0,36,1.682,1.682,5.01,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1002270002,1002936,383 CANAL STREET,10013,Mixed-use,Mixed residential/commercial,S9,3,3,5,4612.0,3,0.245,0.245,3.06,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005790001,1009735,282 HUDSON STREET,10013,Mixed-use,Mixed residential/commercial,S3,3,3,4,3240.0,3,0.245,0.245,3.06,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005940083,1010313,283 HUDSON STREET,10013,Industrial/manufacturing,Industrial/manufacturing,E2,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1002290022,1077408,75 GRAND STREET,10013,Mixed-use,Residential multi-family elevator,D4,26,26,31,62298.0,26,2.126,2.126,5.2,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1002120070,1002739,15 CANAL STREET,10013,Commercial/office,Commercial/office,K1,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1004890017,1007353,200 SPRING STREET,10012,Mixed-use,Mixed residential/commercial,C7,11,11,12,6250.0,11,0.514,0.514,3.72,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004750004,1090893,343 WEST BROADWAY,10013,Commercial/office,Commercial/office,K2,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1002290012,1002971,12 WOOSTER STREET,10013,Mixed-use,Residential multi-family walk-up,C6,4,4,5,7900.0,4,0.327,0.327,3.26,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004760045,1077736,30 GRAND STREET,10013,Mixed-use,Mixed residential/commercial,C7,40,40,45,22460.0,40,3.271,3.271,5.9,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1002260001,1002934,431 CANAL STREET,10013,Commercial/office,Commercial/office,O6,0,0,67,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1005780047,1009723,250 HUDSON STREET,10013,Commercial/office,Commercial/office,O6,0,0,20,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1004890012,1007350,79 SULLIVAN STREET,10012,Mixed-use,Mixed residential/commercial,C7,26,26,28,11639.0,26,1.215,1.215,4.6,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004890005,1007344,63 SULLIVAN STREET,10012,Residential,Residential multi-family walk-up,C1,13,13,13,9110.0,13,0.607,0.607,3.08,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1004880008,1007324,68 THOMPSON STREET,10012,Mixed-use,Residential multi-family elevator,D1,39,39,41,15549.0,39,1.822,1.822,5.11,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004760053,1088389,24 THOMPSON STREET,10013,Residential,Residential one/two family,A4,1,1,1,4560.0,1,0.082,0.082,1.64,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1002270052,1088492,27 GRAND STREET,10013,Commercial/office,Commercial/office,HB,0,0,1,0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1002280004,1002956,363 CANAL STREET,10013,Mixed-use,Mixed residential/commercial,S5,5,5,6,5648.0,5,0.409,0.409,3.44,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1002280022,1002962,53 GRAND STREET,10013,Mixed-use,Mixed residential/commercial,S4,4,4,5,3600.0,4,0.327,0.327,3.26,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005940081,1010311,287 HUDSON STREET,10013,Mixed-use,Mixed residential/commercial,K4,3,3,4,0.0,3,0.245,0.245,3.06,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005790043,1009741,43 DOMINICK STREET,10013,Transportation/utility,Transportation/utility,U1,0,0,0,0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1004750007,1007059,349 WEST BROADWAY,10013,Mixed-use,Residential multi-family walk-up,C6,24,24,25,12973.0,24,1.962,1.962,5.08,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005940113,1010320,499 CANAL STREET,10013,Mixed-use,Mixed residential/commercial,S3,3,3,4,2014.0,3,0.245,0.245,3.06,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004770066,1088003,48 WATTS STREET,10013,Commercial/office,Commercial/office,O2,0,0,2,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1002270020,1002944,43 GRAND STREET,10013,Commercial/office,Commercial/office,K1,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1004890008,1007347,71 SULLIVAN STREET,10012,Mixed-use,Residential multi-family walk-up,C6,21,21,23,10175.0,21,0.981,0.981,4.36,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1005940072,1010306,40 RENWICK STREET,10013,Mixed-use,Residential multi-family elevator,D0,6,6,7,26695.0,6,0.491,0.491,3.59,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004890003,1082481,59 SULLIVAN STREET,10012,Mixed-use,Mixed residential/commercial,S1,1,1,2,1752.0,1,0.047,0.047,2.12,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004750005,1007058,345 WEST BROADWAY,10013,Mixed-use,Residential multi-family elevator,D0,7,7,8,13434.0,7,0.572,0.572,3.72,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004910046,1007385,155 AVENUE OF THE AMER,10013,Commercial/office,Commercial/office,O6,0,0,22,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1002280011,1002960,307 WEST BROADWAY,10013,Mixed-use,Residential multi-family elevator,D4,7,7,8,20916.0,7,0.572,0.572,3.72,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004750028,1077731,64 GRAND STREET,10013,Mixed-use,Residential multi-family elevator,D0,22,22,24,42925.0,22,1.799,1.799,4.97,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004760007,1007098,100 AVENUE OF THE AMER,10013,Commercial/office,Commercial/office,O6,0,0,16,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1002290015,1002973,18 WOOSTER STREET,10013,Commercial/office,Commercial/office,K1,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1002270004,1002938,387 CANAL STREET,10013,Commercial/office,Commercial/office,K1,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1002210030,1002854,200 HUDSON STREET,10013,Commercial/office,Commercial/office,O6,0,0,23,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1004750010,1007062,357 WEST BROADWAY,10013,Commercial/office,Commercial/office,K2,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1004830013,1007235,514 BROADWAY,10012,Mixed-use,Residential multi-family elevator,D0,40,40,42,63550.0,40,1.869,1.869,5.15,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004960036,1079952,71 SPRING STREET,10012,Commercial/office,Commercial/office,O5,0,0,44,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1004940012,1007493,248 MULBERRY STREET,10012,Mixed-use,Mixed residential/commercial,S4,4,4,5,3312.0,4,0.187,0.187,2.91,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1004860022,1007292,75 GREENE STREET,10012,Commercial/office,Commercial/office,O5,0,0,5,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1004860005,1007282,70 WOOSTER STREET,10012,Mixed-use,Residential multi-family elevator,D2,5,5,6,8933.0,5,0.234,0.234,3.07,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
